customer_ID,record_type,A,B,C,D,E,F,G
10048870,0,0,1,3,3,0,0,1
10017505,0,1,1,3,3,1,1,1
10102862,0,1,1,1,2,1,2,3
10094081,0,0,0,2,3,0,0,2
10029110,0,2,0,3,2,0,0,2
10015208,0,1,1,3,3,1,0,2
10002840,0,1,0,1,3,1,2,3
10098294,0,1,1,1,3,1,2,3
10049402,0,1,0,4,3,0,1,3
10018033,0,1,1,1,1,1,1,1
10145644,0,2,1,1,1,0,2,2
10129666,0,1,1,3,3,1,2,3
10024541,0,1,1,4,3,1,2,4
10128472,1,1,1,3,3,1,1,3
10046794,0,1,0,3,3,1,0,2
10024642,0,1,1,2,2,1,2,1
10143391,0,1,0,1,1,0,1,2
10068341,0,1,1,3,3,1,0,2
10146216,0,1,1,2,3,1,1,1
10071748,0,1,1,2,2,1,1,2
10083259,0,2,1,1,1,0,3,2
10122626,0,0,0,2,2,0,0,2
10014355,0,2,1,2,3,1,1,1
10016757,0,0,0,3,3,0,1,3
10053553,0,1,1,1,3,1,2,3
10091315,0,2,0,2,2,0,2,1
10028498,0,1,0,3,3,0,2,3
10021198,0,2,0,1,2,1,3,1
10052406,0,0,0,2,3,1,2,2
10128418,0,1,1,3,3,1,2,2
10015471,0,1,1,3,3,1,1,3
10096561,0,2,1,3,3,1,2,1
10124299,0,2,0,3,2,1,1,3
10077479,0,1,1,2,2,1,1,2
10047364,0,1,1,1,1,1,2,2
10123603,0,1,0,2,3,1,1,1
10114416,1,0,0,1,3,0,0,1
10122511,0,1,1,3,3,1,0,4
10029002,0,2,1,3,3,0,3,3
10152404,0,0,0,1,1,0,0,2
10145862,0,0,0,1,1,0,0,1
10148680,0,1,1,1,2,1,2,1
10099256,0,1,1,1,2,0,2,2
10006555,0,1,0,1,1,0,2,1
10019476,1,1,0,3,3,0,0,2
10139543,0,2,0,3,3,1,2,3
10131260,0,1,0,1,2,0,2,3
10066993,0,0,0,4,3,0,0,3
10090352,0,1,0,1,3,0,2,1
10033763,0,1,0,1,2,1,1,2
10108625,0,0,1,1,1,0,0,2
10148137,0,1,1,4,3,1,2,4
10075859,0,1,0,3,3,0,2,3
10035974,0,1,0,3,3,1,0,2
10058604,0,0,0,1,1,0,0,4
10131809,0,0,0,1,1,0,0,2
10085556,0,1,1,2,2,1,2,1
10107203,0,1,1,4,3,1,0,3
10008900,0,1,1,3,3,1,2,3
10110066,0,0,0,1,1,0,0,2
10015810,0,2,0,2,2,0,3,3
10088456,0,1,0,1,2,0,2,2
10126101,0,0,0,2,3,0,0,2
10077249,0,1,1,2,2,0,1,3
10048378,0,1,0,2,3,1,2,1
10011588,0,1,1,3,3,1,2,3
10064381,0,1,0,1,1,0,2,2
10139896,0,1,0,3,3,0,2,1
10097541,0,1,0,3,3,0,0,1
10128086,0,1,0,3,2,0,0,3
10057006,0,1,1,2,2,1,0,2
10046113,0,1,1,2,2,1,1,1
10143534,0,0,0,3,3,0,0,2
10134917,0,1,0,2,2,1,1,1
10109083,0,0,0,1,1,0,0,1
10013981,0,0,0,1,1,0,0,2
10082664,0,0,1,2,2,0,0,1
10142417,0,1,1,1,1,0,1,2
10091680,0,1,0,1,3,1,2,1
10093309,0,2,1,3,3,1,3,2
10020313,0,1,1,2,3,1,1,3
10080529,0,2,0,1,3,1,3,3
10004671,0,0,0,2,3,0,2,3
10023109,0,1,1,3,3,1,0,2
10076524,0,1,1,3,3,0,1,4
10042590,0,1,0,1,1,0,1,1
10042379,0,1,1,3,3,1,1,2
10118351,0,2,1,3,3,0,2,3
10121900,0,1,1,3,3,0,2,3
10102697,0,1,1,1,1,1,2,1
10134291,0,0,1,2,2,0,0,2
10093276,0,1,0,3,3,1,2,3
10124340,0,0,0,3,3,0,0,3
10053035,0,1,1,2,1,0,2,2
10099963,0,2,0,3,3,0,3,1
10097421,0,0,1,3,3,0,0,1
10033300,0,1,0,3,3,1,1,2
10008293,0,1,0,3,3,0,2,2
10048159,0,0,0,1,3,0,0,2
10121708,0,1,0,1,2,0,1,3
10145410,0,0,0,3,3,0,0,3
10140243,0,1,1,1,1,1,2,4
10131785,0,1,1,4,3,1,2,2
10028581,0,0,0,1,1,0,0,1
10076833,0,1,0,4,3,0,2,3
10074726,0,2,1,1,1,1,2,3
10071866,0,2,0,3,3,0,2,3
10007077,0,1,0,2,3,0,0,1
10000468,0,1,1,3,3,1,1,2
10006527,0,1,1,1,2,0,2,2
10103755,0,1,0,3,3,0,0,2
10038592,0,1,1,3,3,1,2,4
10093699,0,2,1,1,2,0,3,3
10123390,0,1,0,1,1,0,1,4
10012273,1,1,0,3,3,1,0,2
10149658,0,2,1,1,3,1,3,3
10117441,0,1,0,3,3,1,1,3
10050679,0,1,1,4,3,1,2,3
10105265,0,1,0,2,3,1,1,2
10126738,0,0,0,1,1,0,0,1
10143515,0,1,0,3,3,0,1,1
10112494,0,2,0,1,2,1,0,2
10057610,0,1,0,4,3,0,2,4
10143134,0,2,1,3,3,1,1,2
10141191,0,1,0,1,2,0,2,4
10047578,0,1,0,3,2,0,2,2
10041011,1,1,1,3,3,1,1,2
10086444,0,1,0,3,3,1,2,3
10114211,0,0,0,3,3,0,0,2
10151914,0,1,1,3,3,1,1,4
10104890,1,0,1,3,3,0,0,3
10089499,0,1,1,1,1,1,2,1
10119052,0,1,1,2,2,1,2,2
10032042,0,1,0,3,3,0,2,3
10026944,0,1,0,3,3,0,2,4
10013488,0,2,1,2,2,1,0,2
10089028,0,1,1,3,3,1,0,4
10121740,0,1,1,4,3,0,2,2
10009845,0,1,1,2,3,1,2,1
10120068,0,1,1,3,3,1,2,3
10108405,0,1,1,1,3,1,0,1
10064746,0,1,0,3,3,1,2,4
10060546,0,0,0,3,3,0,0,4
10020430,0,1,0,3,3,1,1,2
10098209,0,1,1,2,1,1,2,1
10043172,1,1,1,2,3,1,2,3
10119403,0,1,0,1,1,0,2,3
10147482,0,0,0,1,2,0,0,2
10118354,0,1,1,3,3,1,2,3
10007463,0,1,1,3,3,1,0,2
10063186,0,1,0,3,3,0,0,2
10115403,0,0,0,1,1,0,0,2
10110009,0,1,1,1,1,1,1,1
10136536,0,1,1,1,1,1,2,1
10081683,0,0,1,4,3,0,2,2
10060112,0,0,0,1,2,0,0,1
10022656,0,0,0,1,1,0,0,3
10063090,0,1,0,3,2,0,2,3
10075797,0,0,0,1,1,0,0,2
10024412,0,1,0,2,2,0,1,3
10082852,0,1,1,1,1,1,2,1
10076888,0,1,1,3,3,1,1,3
10077418,0,1,1,3,3,0,2,2
10000406,0,2,0,3,3,0,0,1
10000731,0,1,0,3,3,1,2,2
10054534,0,2,0,1,1,0,3,3
10118397,0,1,1,3,2,0,2,2
10052585,0,2,0,2,2,0,2,2
10063852,0,1,1,2,2,1,1,3
10078382,0,2,1,1,3,1,0,2
10085333,0,1,1,1,1,1,1,1
10067575,1,1,0,2,3,0,2,2
10043023,0,1,1,3,3,1,1,4
10044280,0,1,0,3,3,0,1,3
10049274,0,0,0,1,1,0,0,4
10129073,0,1,0,1,1,0,2,1
10050504,0,1,0,3,3,1,0,1
10101304,0,1,0,1,2,0,1,4
10000533,0,1,1,3,3,1,0,1
10125213,0,1,1,3,2,1,1,1
10018108,0,1,1,2,2,1,1,2
10020095,0,1,1,4,3,1,2,1
10071095,0,0,0,1,1,0,0,1
10013085,0,1,0,3,3,1,2,3
10065582,0,0,0,3,3,0,0,1
10030289,0,1,1,2,3,1,1,4
10142364,0,2,1,3,3,1,3,1
10136166,0,1,0,3,3,1,0,2
10150305,0,0,0,1,1,0,0,2
10087216,0,1,1,3,3,1,2,2
10116852,0,1,1,3,3,1,2,2
10024997,0,1,1,3,3,1,2,2
10103199,0,1,1,3,3,1,2,1
10121638,1,0,1,2,3,0,0,2
10025147,0,2,1,3,2,1,0,1
10140543,0,1,1,2,2,1,2,4
10115994,0,1,0,1,1,1,0,1
10023344,1,1,0,4,3,1,1,3
10082658,0,1,0,1,2,1,2,3
10018361,0,1,1,3,3,1,0,2
10040708,0,1,1,3,3,1,2,2
10133118,0,1,1,3,3,1,1,3
10142631,0,1,0,1,3,1,2,3
10054348,0,1,0,1,3,0,0,2
10083694,0,1,0,3,3,1,1,2
10063380,0,1,0,2,3,0,0,2
10093695,0,1,0,1,1,0,0,2
10092372,0,0,1,2,2,0,0,2
10125904,0,2,0,3,3,0,3,2
10013103,0,1,1,2,3,1,0,1
10151984,0,1,1,1,2,1,2,2
10057490,0,1,1,1,2,0,1,2
10011685,0,1,1,3,3,1,1,3
10039288,0,1,1,3,3,0,1,3
10076546,0,1,1,3,3,1,1,2
10016585,0,1,1,3,3,1,2,1
10072034,0,1,0,3,3,0,2,2
10136370,1,2,1,3,3,0,1,4
10095922,0,1,0,2,3,0,1,3
10088597,0,1,1,1,1,1,2,2
10028079,0,1,1,3,3,1,2,3
10035395,0,1,1,1,2,1,2,3
10074727,0,1,0,1,1,1,1,2
10138029,0,1,0,3,3,0,1,3
10041911,0,1,0,3,3,0,2,3
10043409,0,0,0,3,3,0,1,2
10077983,0,2,1,4,3,1,2,3
10001796,0,0,0,3,3,0,0,3
10130346,0,1,1,3,3,1,0,2
10039345,0,0,0,1,2,0,3,3
10052681,0,1,1,1,1,0,2,2
10058880,0,1,1,1,2,0,2,3
10081954,0,1,0,3,3,1,2,3
10027503,0,1,0,2,3,1,1,2
10074457,0,1,1,4,3,1,0,1
10148645,0,1,0,2,2,0,2,2
10074347,0,0,0,1,1,0,0,4
10063532,0,1,1,3,3,1,2,1
10067353,0,2,0,3,3,1,1,1
10105065,0,1,1,3,3,0,2,3
10133208,0,1,0,3,3,0,1,3
10020238,0,2,1,3,3,0,3,3
10135767,0,1,0,1,2,1,1,1
10050284,1,0,0,1,3,0,0,1
10051748,0,0,0,2,2,0,2,1
10118069,0,0,1,1,1,0,0,1
10055478,0,2,1,4,3,1,1,4
10132269,0,1,1,1,3,0,2,2
10151101,0,1,1,3,3,0,1,2
10046498,0,1,1,3,3,1,1,3
10021712,0,2,1,1,3,0,3,3
10128999,0,1,1,1,3,0,2,1
10080726,0,1,1,3,3,1,2,1
10008396,0,1,1,3,3,1,2,1
10097777,0,1,1,1,3,1,1,3
10068728,0,0,0,3,3,0,0,1
10089644,1,0,1,2,3,0,2,3
10074595,1,1,1,1,2,0,1,3
10123137,0,1,1,3,3,1,2,1
10139823,0,1,0,3,3,1,2,4
10091892,0,1,1,1,3,1,2,3
10049643,0,1,0,3,3,0,2,3
10024939,0,0,0,3,3,0,0,4
10046210,1,1,0,3,3,1,2,2
10057653,0,2,0,2,3,1,3,3
10002235,0,1,1,3,3,1,1,3
10071628,0,0,0,1,1,0,0,4
10089249,1,1,0,3,3,1,2,3
10013984,0,1,0,3,3,0,2,3
10022447,1,2,0,3,2,0,3,1
10106657,0,1,0,4,3,1,1,3
10088223,0,1,0,1,1,0,1,2
10070874,0,1,1,4,3,1,0,4
10110481,0,2,0,2,2,0,2,1
10127589,0,1,0,1,2,0,2,1
10055974,0,1,0,1,2,0,2,1
10070921,0,2,1,3,3,1,3,3
10099250,0,1,1,3,3,1,1,4
10011883,0,0,0,1,2,0,0,3
10031220,0,1,0,3,3,1,1,1
10001906,0,1,0,1,1,0,2,3
10087312,1,1,1,2,2,1,1,2
10086581,0,1,0,3,3,0,2,1
10054265,0,1,1,3,3,1,0,2
10079634,0,1,1,3,3,1,2,1
10055667,1,1,1,3,3,1,1,3
10074464,0,1,1,4,3,1,0,4
10030161,0,1,0,2,3,1,1,4
10080789,0,2,0,3,3,1,1,3
10149261,0,1,1,2,2,1,1,3
10066982,0,1,1,1,1,0,1,2
10116748,0,1,0,3,3,1,1,2
10102653,0,1,0,1,2,1,1,1
10151911,0,0,0,1,1,0,0,3
10142536,0,2,0,3,3,0,0,2
10020060,0,1,0,2,3,1,2,3
10129941,0,1,1,3,3,1,1,3
10016409,0,2,1,3,3,1,3,1
10093164,0,1,1,1,1,1,1,3
10068850,0,2,1,3,3,1,1,3
10006914,0,1,1,3,3,1,2,3
10068697,0,2,1,3,3,1,3,4
10145497,0,1,1,3,3,1,2,3
10140454,0,2,1,4,3,1,1,4
10124799,0,1,0,3,3,1,0,2
10106389,0,1,0,3,3,1,2,1
10006438,0,1,0,3,3,1,0,2
10018108,0,2,1,2,2,0,1,2
10081013,0,1,1,3,3,1,2,3
10111532,0,1,0,3,3,0,0,2
10059813,0,1,0,2,3,0,1,3
10011940,0,2,0,3,3,1,0,3
10004271,1,1,0,2,2,0,1,3
10031431,0,1,1,1,3,1,1,3
10112364,0,1,1,3,3,1,0,2
10039273,0,1,0,3,2,0,2,2
10109684,0,1,1,1,3,1,2,3
10028544,0,0,1,2,2,0,0,1
10083905,0,0,1,3,3,0,1,3
10150304,0,2,0,2,3,0,2,3
10120063,0,2,1,3,3,0,3,1
10015199,0,0,0,1,1,0,0,2
10082882,0,0,0,2,2,0,0,4
10066396,0,1,1,3,3,1,2,4
10009555,0,1,0,4,3,0,1,4
10086418,0,1,1,3,3,1,2,3
10032981,0,1,1,2,3,1,1,2
10094898,1,0,0,2,3,0,0,2
10019571,1,2,1,3,3,1,0,2
10126505,0,2,0,1,3,0,3,3
10120008,0,1,1,3,3,1,2,3
10065516,0,0,0,3,3,0,0,2
10118219,0,1,0,2,1,1,1,2
10057666,0,0,1,1,1,0,0,3
10143100,0,1,0,4,3,0,1,3
10017048,0,2,1,3,2,1,1,3
10000143,0,0,0,2,3,0,0,2
10109752,0,1,0,2,2,0,1,3
10078987,0,2,0,1,3,0,1,3
10047233,0,1,0,2,3,1,1,2
10013616,0,0,0,3,2,0,0,2
10031913,0,0,0,1,1,0,0,2
10024293,0,1,0,2,3,0,2,4
10022520,0,0,0,1,2,0,0,3
10122930,0,1,1,3,2,1,1,2
10147901,0,0,0,1,1,0,0,2
10026211,0,0,0,1,2,0,0,2
10002556,0,2,0,2,3,0,3,1
10046025,0,1,0,4,3,1,0,2
10079453,0,1,0,3,3,1,2,3
10094003,0,0,0,2,2,0,0,1
10148275,0,1,0,1,1,0,1,4
10099020,0,1,0,3,3,0,1,2
10107285,0,2,0,3,3,1,0,2
10139502,0,0,0,3,3,0,2,3
10046415,0,1,1,1,1,1,1,2
10048177,0,2,0,1,2,0,3,3
10055735,0,0,0,1,3,0,2,2
10032669,0,1,0,1,1,0,1,2
10054242,0,1,1,3,2,1,2,2
10075551,0,0,0,3,2,0,0,1
10050633,0,1,1,1,1,1,0,3
10075507,0,0,0,2,1,0,0,4
10044517,0,0,1,3,3,1,0,4
10094445,0,1,1,4,3,1,0,2
10057823,0,0,0,3,3,0,0,3
10096985,0,0,0,1,2,0,0,2
10074743,0,1,1,1,3,1,2,3
10049865,0,0,0,1,2,0,0,2
10116464,0,1,1,2,2,1,2,3
10138073,0,1,0,1,1,0,2,1
10036467,0,1,1,4,3,1,2,2
10126941,0,1,0,4,3,0,0,1
10099009,0,1,0,2,3,0,0,4
10054273,0,1,0,3,3,0,1,3
10036408,0,1,1,1,3,1,2,3
10004080,0,1,1,2,2,1,1,3
10139237,0,2,1,3,3,0,3,1
10117707,0,1,0,2,3,0,0,1
10045800,0,1,1,3,3,1,1,3
10041013,0,1,0,2,3,1,2,1
10028529,0,1,1,2,3,1,2,1
10050138,0,1,0,2,2,0,2,2
10115048,0,1,1,2,3,0,2,2
10140898,0,1,0,2,2,0,2,2
10151491,0,2,0,3,2,0,3,3
10143570,0,1,0,3,3,0,0,1
10075652,0,1,0,3,3,1,2,3
10098943,0,1,0,1,3,0,2,3
10035337,0,1,0,2,3,0,0,2
10000712,0,1,0,4,3,0,0,2
10112140,0,1,0,1,2,1,2,3
10040062,0,2,0,3,3,0,3,3
10127425,0,1,0,3,3,1,2,3
10108417,0,1,0,3,2,0,0,1
10053218,0,0,1,2,2,1,2,2
10005848,0,2,0,2,3,0,3,3
10144728,0,0,0,3,3,0,0,2
10148932,0,1,0,3,3,1,1,3
10073740,0,1,0,3,3,0,2,3
10000821,0,1,0,1,1,0,0,2
10004495,0,2,0,3,2,0,3,1
10010248,0,1,1,2,3,1,1,1
10022476,0,1,0,1,3,0,1,3
10057430,0,1,1,4,3,1,2,3
10108545,0,1,1,2,2,0,2,4
10097085,0,1,1,2,3,1,2,1
10094695,0,1,0,3,3,0,2,3
10137677,0,1,1,3,3,1,1,1
10088211,0,1,1,3,3,0,2,3
10085913,0,1,0,1,3,0,2,3
10112968,0,2,1,3,3,0,0,2
10079441,0,0,0,3,3,0,0,2
10100559,0,1,1,3,3,1,2,4
10148643,1,1,0,2,2,0,1,2
10096304,0,1,1,3,3,0,1,3
10024476,0,1,1,2,3,1,0,2
10131124,0,1,0,1,3,1,2,1
10005418,0,2,0,1,1,0,2,4
10057646,0,1,0,3,3,1,1,3
10085782,0,0,0,1,1,0,0,4
10113865,0,0,0,1,1,0,0,2
10144521,0,1,1,2,3,0,2,2
10106429,0,0,0,1,3,0,2,3
10136370,0,2,1,3,3,0,1,4
10120010,0,0,1,1,3,0,0,3
10001215,0,1,0,3,3,0,2,1
10126319,0,2,0,1,1,0,3,2
10013718,0,2,0,1,2,0,3,2
10149185,0,1,1,3,3,1,1,2
10141691,0,0,0,3,3,0,0,2
10019344,0,1,1,3,3,1,2,2
10054722,0,0,1,1,1,0,0,4
10110539,0,1,1,1,2,0,1,1
10087008,0,0,0,2,3,0,0,1
10119398,0,1,1,2,2,1,2,2
10077656,1,1,1,3,3,0,1,2
10011200,0,1,0,3,3,0,1,1
10150006,0,1,1,3,3,0,1,2
10027873,0,1,0,3,2,1,1,3
10124259,0,0,0,1,1,0,0,1
10092587,0,1,0,3,3,0,1,1
10126784,0,1,0,1,2,0,1,2
10091908,0,0,1,3,3,0,0,1
10003253,0,1,1,2,3,1,2,2
10022840,0,1,1,3,3,1,2,2
10052461,0,1,0,3,3,1,0,3
10012005,0,2,0,3,3,1,2,2
10003786,0,1,1,1,1,1,2,2
10025418,0,1,0,3,3,0,0,3
10133344,0,1,0,3,3,1,2,3
10040136,0,1,0,3,3,1,2,3
10125035,0,2,0,1,1,0,2,2
10014063,0,1,1,3,2,1,1,1
10081869,0,1,0,3,3,0,1,3
10046885,0,0,0,1,1,0,0,2
10028715,0,1,0,3,3,1,1,1
10045303,0,1,0,3,2,0,2,1
10037595,0,1,0,3,3,1,2,3
10090256,0,2,1,1,3,1,2,3
10118901,0,0,1,4,3,0,2,3
10104706,0,1,1,1,1,1,2,2
10142548,0,1,0,3,3,0,0,2
10001690,0,0,1,3,3,0,0,2
10020776,0,1,0,4,3,1,2,1
10084081,0,2,0,1,1,0,3,2
10118585,0,0,0,3,3,0,0,2
10146400,0,2,1,3,2,1,0,2
10051694,0,1,1,2,2,0,1,4
10115833,0,0,0,3,3,0,0,2
10055722,0,1,0,2,3,0,1,2
10141001,0,1,1,3,3,1,2,4
10072280,0,1,1,2,2,0,1,2
10091791,0,0,0,1,1,0,0,2
10027132,1,2,0,2,3,0,3,1
10007190,0,1,1,1,2,1,2,1
10059122,0,2,0,2,3,0,0,2
10127893,0,1,1,3,3,1,1,1
10126453,0,0,0,1,3,0,0,3
10069143,0,1,1,1,1,1,0,1
10102477,0,1,1,3,3,1,2,2
10059859,0,0,0,1,1,0,0,1
10014803,0,1,0,3,3,1,1,2
10010553,0,0,1,3,3,0,1,1
10095961,0,0,0,4,3,0,0,4
10039427,1,0,0,1,1,0,0,3
10122119,0,2,1,3,3,0,3,2
10022875,0,1,0,3,3,0,2,3
10141115,0,1,0,3,2,1,0,2
10119872,0,1,1,2,3,0,2,3
10084998,0,0,0,3,3,0,0,3
10126073,0,1,1,1,3,1,2,3
10123247,0,1,1,3,3,1,0,2
10082906,0,0,0,1,1,0,0,1
10081208,0,1,1,4,3,1,0,2
10095882,0,0,1,1,3,0,0,1
10093207,0,1,1,2,2,1,1,3
10068811,0,1,0,3,1,0,1,3
10103115,0,1,1,2,2,0,2,3
10147891,0,0,0,1,2,0,0,3
10037858,0,1,1,3,3,1,1,2
10120702,0,1,0,4,3,0,0,4
10104122,0,1,1,1,3,1,2,2
10101320,0,1,0,3,3,1,1,3
10097230,0,1,0,2,3,0,0,2
10093533,0,0,0,3,3,0,0,2
10143969,0,2,0,1,1,0,2,2
10047270,0,1,1,3,3,1,1,1
10065741,0,1,1,2,3,1,1,1
10138289,0,0,0,3,3,0,0,1
10120168,0,1,1,4,3,1,1,1
10065523,0,1,1,3,3,0,1,3
10049112,0,1,0,3,3,0,2,3
10111443,1,1,1,3,3,0,2,2
10013023,0,1,1,1,2,1,2,3
10075650,0,1,0,3,3,0,1,2
10081730,0,1,0,3,2,0,0,1
10000048,0,0,0,1,1,0,0,3
10131092,0,1,1,1,1,0,1,3
10123054,0,1,0,3,3,1,0,2
10066895,0,0,1,1,2,0,0,3
10089965,0,2,1,2,3,1,0,2
10047810,0,0,0,3,2,0,1,2
10126107,0,2,1,3,3,1,1,2
10134378,0,1,0,3,3,0,1,2
10024200,0,1,1,3,3,1,2,2
10052142,0,1,0,1,3,1,2,3
10087892,0,2,0,3,3,0,3,2
10084858,0,0,0,1,1,0,0,2
10082864,0,1,0,3,2,0,2,3
10015265,0,1,1,1,2,1,1,2
10114506,0,1,0,3,3,1,2,3
10099007,0,2,0,1,2,0,3,3
10001416,0,1,0,4,3,1,1,1
10086347,0,1,0,1,3,0,1,2
10105839,0,1,1,4,3,1,0,2
10089790,0,1,0,1,1,0,2,2
10059890,0,1,0,2,3,0,1,2
10085753,0,2,1,3,3,1,3,4
10081500,0,1,1,2,2,0,1,2
10080842,0,0,0,1,2,0,0,2
10061458,0,1,1,3,3,1,1,3
10141907,0,1,1,4,1,1,1,4
10058021,0,1,1,2,3,0,2,2
10092531,0,0,0,1,1,0,3,1
10029371,0,1,1,1,1,0,2,2
10049787,0,1,0,1,1,0,1,2
10011419,0,2,1,1,2,0,3,2
10110193,0,0,0,1,2,0,0,2
10028533,0,1,0,4,3,1,1,3
10133084,0,1,0,2,2,0,1,2
10065990,0,1,1,4,3,1,2,2
10047572,0,1,0,2,3,0,0,2
10069704,0,0,0,3,3,0,0,2
10138405,0,1,1,2,2,1,2,3
10011303,0,1,1,3,3,0,2,2
10052310,0,1,1,3,3,1,1,2
10064568,0,1,0,3,3,0,1,3
10056843,0,1,0,3,3,0,2,3
10045977,0,2,0,1,1,0,3,2
10087119,0,1,0,3,3,0,2,2
10086180,0,1,1,1,1,1,2,1
10089176,1,0,0,4,3,0,1,4
10143331,0,2,0,3,3,0,0,1
10023920,0,0,0,3,1,0,0,1
10080282,0,1,1,3,3,1,2,2
10033587,1,1,1,1,1,1,2,3
10013516,0,2,0,1,1,0,2,1
10146080,0,1,1,3,3,1,2,3
10054736,0,1,1,3,3,1,1,1
10015198,0,0,1,1,1,0,0,2
10078288,0,1,1,3,3,1,2,1
10053148,0,2,0,3,3,1,0,1
10088906,0,1,1,2,2,1,2,1
10018886,0,1,1,2,2,1,1,1
10085844,0,1,0,1,1,0,2,2
10008060,0,0,0,3,3,0,0,2
10039952,0,1,1,1,3,1,2,1
10013344,0,1,0,3,2,0,1,3
10046652,0,0,0,1,2,0,0,3
10117602,0,1,0,2,2,0,2,2
10008041,0,1,1,1,1,1,2,3
10123981,0,2,0,1,2,0,3,3
10113713,0,0,1,2,2,0,0,2
10043499,0,0,0,1,1,0,0,2
10128192,0,0,0,3,3,0,0,2
10148086,0,0,0,1,3,0,0,1
10050476,0,1,0,2,3,0,1,2
10031184,0,1,0,3,3,0,2,1
10110901,0,0,0,1,2,0,0,1
10033626,0,1,1,1,1,1,2,3
10082648,0,0,0,1,1,0,0,1
10085074,0,0,0,1,1,0,0,2
10120040,0,1,1,3,3,1,0,2
10036031,0,1,0,1,3,1,1,1
10048992,0,1,0,3,3,1,2,3
10005617,0,0,0,1,2,0,0,3
10044461,0,1,0,1,1,1,2,2
10040325,1,0,1,1,3,0,0,2
10087792,0,0,0,2,3,0,0,2
10038792,0,1,0,1,2,1,2,2
10114055,0,1,1,3,3,1,0,3
10086349,0,0,0,1,3,0,0,3
10016239,0,1,0,4,3,1,1,4
10115667,0,1,1,2,3,1,2,3
10131323,0,1,1,1,2,1,2,3
10005866,1,1,0,3,3,0,2,3
10116692,0,1,1,1,2,1,2,4
10067299,0,1,0,2,2,0,2,2
10082349,0,1,1,1,2,1,2,1
10010001,1,2,1,3,3,1,0,2
10065348,0,1,1,3,3,1,1,4
10040879,0,1,1,2,3,1,0,2
10110224,0,0,1,3,3,0,2,3
10121923,0,1,1,3,3,1,0,2
10079394,0,1,1,3,3,1,2,2
10136969,0,1,1,1,1,1,2,2
10095958,0,2,0,1,2,0,3,2
10078985,0,0,0,1,1,0,0,1
10121096,0,1,1,2,1,1,1,4
10068060,0,0,1,1,1,0,0,2
10087722,0,1,1,3,3,1,0,1
10012088,1,0,1,3,3,0,0,3
10127870,0,1,1,3,3,1,2,3
10048206,0,1,0,3,3,0,2,1
10022552,0,2,1,3,3,1,3,1
10029526,0,1,0,1,3,0,2,3
10100408,0,1,0,3,3,0,0,2
10102389,0,2,0,2,3,1,2,3
10022493,0,1,1,3,3,1,2,4
10086005,0,0,0,1,2,0,1,3
10065820,0,1,1,2,3,0,2,2
10060590,0,1,1,2,2,0,2,1
10035760,0,1,1,3,3,1,0,2
10097345,0,1,1,3,3,1,0,2
10151981,0,1,1,3,3,1,0,3
10149417,0,1,0,4,3,0,0,3
10141045,0,0,0,2,2,0,0,2
10146207,0,1,1,2,2,1,1,2
10007473,0,2,0,2,3,0,1,2
10121347,1,1,1,3,3,1,2,2
10019619,0,1,1,1,1,1,1,1
10064778,0,0,0,1,1,0,0,4
10108725,0,0,0,1,2,0,0,2
10078079,0,1,1,3,3,1,0,2
10072372,0,1,1,2,2,1,1,3
10109905,0,1,1,3,3,1,2,2
10107635,0,1,0,4,3,1,0,2
10033653,0,1,1,2,1,0,2,2
10151206,0,0,1,1,1,0,0,3
10147538,0,1,0,3,3,1,0,3
10145331,0,1,1,3,3,1,2,3
10149605,0,0,1,1,3,0,2,2
10069209,0,1,1,3,2,1,2,4
10109468,0,1,1,1,3,1,1,3
10004323,0,1,1,3,3,1,2,2
10144191,0,1,0,1,1,0,2,1
10131895,0,1,0,2,2,0,0,1
10056425,1,1,0,3,3,0,2,3
10076861,0,0,1,2,2,0,0,2
10080247,0,0,0,1,1,0,0,2
10012308,0,1,1,2,2,1,2,4
10019071,0,1,1,2,2,1,2,4
10002651,0,1,1,3,3,0,2,1
10032989,0,1,1,3,3,0,1,3
10000594,0,1,1,3,2,0,2,1
10122887,0,1,1,1,1,1,2,2
10020702,0,0,1,1,2,0,0,4
10034890,0,1,1,1,3,1,1,3
10046613,0,1,1,3,3,1,1,4
10019381,0,1,1,1,2,1,2,3
10034131,0,1,0,1,1,0,2,4
10102140,0,1,1,3,3,0,1,1
10051978,0,1,0,3,3,1,0,2
10073385,0,0,0,1,1,0,0,2
10018483,0,1,1,3,3,1,2,3
10132842,0,1,1,1,1,0,1,1
10009318,0,2,0,3,3,0,2,3
10037454,0,1,0,2,3,0,0,2
10127904,0,1,1,1,3,1,1,4
10112072,0,2,1,4,3,1,0,3
10060599,0,1,1,1,2,1,1,3
10058851,0,2,1,1,3,1,0,2
10146947,0,1,1,3,3,1,2,2
10114820,0,0,0,3,3,0,0,1
10042396,0,0,0,1,1,0,0,3
10045776,0,0,0,2,2,0,0,4
10046594,0,1,1,3,3,1,1,3
10015773,0,1,0,1,2,0,2,2
10063846,0,0,0,3,2,0,0,4
10139152,0,1,1,4,3,1,1,2
10107280,0,2,1,3,3,1,0,2
10000345,0,1,0,3,3,0,2,3
10123565,0,1,1,3,3,1,1,4
10005060,0,0,0,1,1,0,0,2
10045900,0,1,0,2,1,0,1,2
10098407,0,1,0,1,2,1,2,1
10062700,0,1,0,2,2,0,2,1
